10 20.0148
15.98 25.3011
21.96 29.6598
27.94 33.4553
33.92 36.8621
39.9 39.9796
45.88 42.871
51.86 45.5793
57.84 48.1355
63.82 50.5627
69.8 52.8785
75.78 55.0971
81.76 57.2298
87.74 59.2858
93.72 61.2728
99.7 63.1974
105.68 65.0651
111.66 66.8806
117.64 68.6482
123.62 70.3714
129.6 72.0533
135.58 73.6969
141.56 75.3047
147.54 76.8788
153.52 78.4213
159.5 79.9341
165.48 81.4187
171.46 82.8768
177.44 84.3097
183.42 85.7186
189.4 87.1047
195.38 88.4691
201.36 89.8128
207.34 91.1367
213.32 92.4416
219.3 93.7283
225.28 94.9977
231.26 96.2502
237.24 97.4867
243.22 98.7077
249.2 99.9138
255.18 101.106
261.16 102.283
267.14 103.448
273.12 104.599
279.1 105.738
285.08 106.865
291.06 107.98
297.04 109.083
303.02 110.176
309 111.258
314.98 112.329
320.96 113.391
326.94 114.442
332.92 115.484
338.9 116.516
344.88 117.54
350.86 118.555
356.84 119.561
362.82 120.558
368.8 121.548
374.78 122.529
380.76 123.503
386.74 124.469
392.72 125.428
398.7 126.379
404.68 127.323
410.66 128.26
416.64 129.191
422.62 130.115
428.6 131.032
434.58 131.943
440.56 132.848
446.54 133.746
452.52 134.639
458.5 135.526
464.48 136.407
470.46 137.282
476.44 138.152
482.42 139.016
488.4 139.875
494.38 140.728
500.36 141.577
506.34 142.421
512.32 143.259
518.3 144.093
524.28 144.922
530.26 145.746
536.24 146.565
542.22 147.38
548.2 148.191
554.18 148.997
560.16 149.799
566.14 150.596
572.12 151.389
578.1 152.178
584.08 152.963
590.06 153.745
596.04 154.522
602.02 155.295
608 156.064
613.98 156.83
619.96 157.592
625.94 158.35
631.92 159.105
637.9 159.856
643.88 160.603
649.86 161.347
655.84 162.088
661.82 162.825
667.8 163.559
673.78 164.29
679.76 165.017
685.74 165.742
691.72 166.463
697.7 167.181
703.68 167.896
709.66 168.607
715.64 169.316
721.62 170.022
727.6 170.725
733.58 171.425
739.56 172.123
745.54 172.817
751.52 173.509
757.5 174.198
763.48 174.884
769.46 175.568
775.44 176.249
781.42 176.927
787.4 177.603
793.38 178.276
799.36 178.946
805.34 179.614
811.32 180.28
817.3 180.943
823.28 181.604
829.26 182.262
835.24 182.918
841.22 183.572
847.2 184.223
853.18 184.872
859.16 185.519
865.14 186.164
871.12 186.806
877.1 187.446
883.08 188.084
889.06 188.72
895.04 189.353
901.02 189.985
907 190.614
912.98 191.242
918.96 191.867
924.94 192.49
930.92 193.111
936.9 193.731
942.88 194.348
948.86 194.963
954.84 195.577
960.82 196.188
966.8 196.798
972.78 197.405
978.76 198.011
984.74 198.615
990.72 199.217
996.7 199.818
1002.68 200.416
1008.66 201.013
1014.64 201.608
1020.62 202.201
1026.6 202.793
1032.58 203.382
1038.56 203.971
1044.54 204.557
1050.52 205.142
1056.5 205.725
1062.48 206.306
1068.46 206.886
1074.44 207.464
1080.42 208.04
1086.4 208.615
1092.38 209.189
1098.36 209.761
1104.34 210.331
1110.32 210.9
1116.3 211.467
1122.28 212.032
1128.26 212.597
1134.24 213.159
1140.22 213.72
1146.2 214.28
1152.18 214.838
1158.16 215.395
1164.14 215.95
1170.12 216.504
1176.1 217.057
1182.08 217.608
1188.06 218.158
1194.04 218.706
1200.02 219.253
1206 219.799
1211.98 220.343
1217.96 220.886
1223.94 221.428
1229.92 221.968
1235.9 222.507
1241.88 223.044
1247.86 223.581
1253.84 224.116
1259.82 224.65
1265.8 225.182
1271.78 225.714
1277.76 226.244
1283.74 226.772
1289.72 227.3
1295.7 227.826
1301.68 228.351
1307.66 228.875
1313.64 229.398
1319.62 229.92
1325.6 230.44
1331.58 230.959
1337.56 231.477
1343.54 231.994
1349.52 232.51
1355.5 233.024
1361.48 233.538
1367.46 234.05
1373.44 234.561
1379.42 235.071
1385.4 235.58
1391.38 236.088
1397.36 236.595
1403.34 237.101
1409.32 237.605
1415.3 238.109
1421.28 238.612
1427.26 239.113
1433.24 239.613
1439.22 240.113
1445.2 240.611
1451.18 241.108
1457.16 241.605
1463.14 242.1
1469.12 242.594
1475.1 243.087
1481.08 243.58
1487.06 244.071
1493.04 244.561
1499.02 245.05
1505 245.539
1510.98 246.026
1516.96 246.512
1522.94 246.998
1528.92 247.482
1534.9 247.966
1540.88 248.448
1546.86 248.93
1552.84 249.411
1558.82 249.89
1564.8 250.369
1570.78 250.847
1576.76 251.324
