10 0.15
15.98 0.189618
21.96 0.222284
27.94 0.250729
33.92 0.276261
39.9 0.299625
45.88 0.321294
51.86 0.341592
57.84 0.360749
63.82 0.378939
69.8 0.396295
75.78 0.412923
81.76 0.428906
87.74 0.444314
93.72 0.459206
99.7 0.47363
105.68 0.487627
111.66 0.501233
117.64 0.51448
123.62 0.527395
129.6 0.54
135.58 0.552318
141.56 0.564367
147.54 0.576164
153.52 0.587724
159.5 0.599062
165.48 0.610188
171.46 0.621116
177.44 0.631854
183.42 0.642413
189.4 0.652802
195.38 0.663027
201.36 0.673097
207.34 0.683019
213.32 0.692799
219.3 0.702442
225.28 0.711955
231.26 0.721342
237.24 0.730609
243.22 0.73976
249.2 0.748799
255.18 0.75773
261.16 0.766557
267.14 0.775284
273.12 0.783913
279.1 0.792449
285.08 0.800893
291.06 0.80925
297.04 0.817521
303.02 0.825709
309 0.833817
314.98 0.841846
320.96 0.8498
326.94 0.85768
332.92 0.865488
338.9 0.873227
344.88 0.880897
350.86 0.888502
356.84 0.896041
362.82 0.903518
368.8 0.910934
374.78 0.918289
380.76 0.925586
386.74 0.932826
392.72 0.940011
398.7 0.94714
404.68 0.954217
410.66 0.961241
416.64 0.968215
422.62 0.975138
428.6 0.982013
434.58 0.98884
440.56 0.99562
446.54 1.00235
452.52 1.00904
458.5 1.01569
464.48 1.02229
470.46 1.02885
476.44 1.03537
482.42 1.04185
488.4 1.04828
494.38 1.05468
500.36 1.06104
506.34 1.06736
512.32 1.07365
518.3 1.0799
524.28 1.08611
530.26 1.09228
536.24 1.09843
542.22 1.10453
548.2 1.11061
554.18 1.11665
560.16 1.12266
566.14 1.12863
572.12 1.13458
578.1 1.14049
584.08 1.14638
590.06 1.15223
596.04 1.15805
602.02 1.16385
608 1.16962
613.98 1.17535
619.96 1.18106
625.94 1.18675
631.92 1.1924
637.9 1.19803
643.88 1.20363
649.86 1.20921
655.84 1.21476
661.82 1.22028
667.8 1.22579
673.78 1.23126
679.76 1.23671
685.74 1.24214
691.72 1.24755
697.7 1.25293
703.68 1.25828
709.66 1.26362
715.64 1.26893
721.62 1.27422
727.6 1.27949
733.58 1.28474
739.56 1.28997
745.54 1.29517
751.52 1.30035
757.5 1.30552
763.48 1.31066
769.46 1.31578
775.44 1.32089
781.42 1.32597
787.4 1.33103
793.38 1.33608
799.36 1.3411
805.34 1.34611
811.32 1.3511
817.3 1.35607
823.28 1.36102
829.26 1.36596
835.24 1.37087
841.22 1.37577
847.2 1.38065
853.18 1.38552
859.16 1.39036
865.14 1.39519
871.12 1.40001
877.1 1.4048
883.08 1.40959
889.06 1.41435
895.04 1.4191
901.02 1.42383
907 1.42855
912.98 1.43325
918.96 1.43794
924.94 1.44261
930.92 1.44726
936.9 1.4519
942.88 1.45653
948.86 1.46114
954.84 1.46574
960.82 1.47032
966.8 1.47489
972.78 1.47944
978.76 1.48398
984.74 1.48851
990.72 1.49302
996.7 1.49752
1002.68 1.50201
1008.66 1.50648
1014.64 1.51094
1020.62 1.51539
1026.6 1.51982
1032.58 1.52424
1038.56 1.52865
1044.54 1.53304
1050.52 1.53742
1056.5 1.54179
1062.48 1.54615
1068.46 1.5505
1074.44 1.55483
1080.42 1.55915
1086.4 1.56346
1092.38 1.56775
1098.36 1.57204
1104.34 1.57631
1110.32 1.58058
1116.3 1.58483
1122.28 1.58907
1128.26 1.59329
1134.24 1.59751
1140.22 1.60172
1146.2 1.60591
1152.18 1.61009
1158.16 1.61427
1164.14 1.61843
1170.12 1.62258
1176.1 1.62672
1182.08 1.63085
1188.06 1.63497
1194.04 1.63908
1200.02 1.64318
1206 1.64727
1211.98 1.65135
1217.96 1.65542
1223.94 1.65948
1229.92 1.66353
1235.9 1.66757
1241.88 1.6716
1247.86 1.67561
1253.84 1.67962
1259.82 1.68363
1265.8 1.68762
1271.78 1.6916
1277.76 1.69557
1283.74 1.69953
1289.72 1.70349
1295.7 1.70743
1301.68 1.71137
1307.66 1.71529
1313.64 1.71921
1319.62 1.72312
1325.6 1.72702
1331.58 1.73091
1337.56 1.73479
1343.54 1.73867
1349.52 1.74253
1355.5 1.74639
1361.48 1.75024
1367.46 1.75408
1373.44 1.75791
1379.42 1.76173
1385.4 1.76555
1391.38 1.76935
1397.36 1.77315
1403.34 1.77694
1409.32 1.78072
1415.3 1.7845
1421.28 1.78826
1427.26 1.79202
1433.24 1.79577
1439.22 1.79951
1445.2 1.80325
1451.18 1.80697
1457.16 1.81069
1463.14 1.8144
1469.12 1.81811
1475.1 1.82181
1481.08 1.82549
1487.06 1.82918
1493.04 1.83285
1499.02 1.83652
1505 1.84018
1510.98 1.84383
1516.96 1.84747
1522.94 1.85111
1528.92 1.85474
1534.9 1.85837
1540.88 1.86198
1546.86 1.86559
1552.84 1.8692
1558.82 1.87279
1564.8 1.87638
1570.78 1.87996
1576.76 1.88354
1582.74 1.8871
1588.72 1.89067
1594.7 1.89422
1600.68 1.89777
1606.66 1.90131
1612.64 1.90485
1618.62 1.90837
1624.6 1.9119
1630.58 1.91541
1636.56 1.91892
1642.54 1.92242
1648.52 1.92592
1654.5 1.92941
1660.48 1.93289
1666.46 1.93637
1672.44 1.93984
1678.42 1.94331
1684.4 1.94677
1690.38 1.95022
1696.36 1.95367
1702.34 1.95711
1708.32 1.96054
1714.3 1.96397
1720.28 1.96739
1726.26 1.97081
1732.24 1.97422
1738.22 1.97762
1744.2 1.98102
1750.18 1.98442
1756.16 1.9878
1762.14 1.99118
1768.12 1.99456
1774.1 1.99793
1780.08 2.00129
1786.06 2.00465
1792.04 2.00801
1798.02 2.01135
1804 2.0147
1809.98 2.01803
1815.96 2.02136
1821.94 2.02469
1827.92 2.02801
1833.9 2.03132
1839.88 2.03463
1845.86 2.03794
1851.84 2.04123
1857.82 2.04453
1863.8 2.04782
1869.78 2.0511
1875.76 2.05438
1881.74 2.05765
1887.72 2.06091
1893.7 2.06418
1899.68 2.06743
1905.66 2.07068
1911.64 2.07393
1917.62 2.07717
1923.6 2.08041
1929.58 2.08364
1935.56 2.08687
1941.54 2.09009
1947.52 2.0933
1953.5 2.09651
1959.48 2.09972
1965.46 2.10292
1971.44 2.10612
1977.42 2.10931
1983.4 2.1125
1989.38 2.11568
1995.36 2.11886
2001.34 2.12203
2007.32 2.1252
2013.3 2.12836
2019.28 2.13152
2025.26 2.13467
2031.24 2.13782
2037.22 2.14097
2043.2 2.14411
2049.18 2.14724
2055.16 2.15037
2061.14 2.1535
2067.12 2.15662
2073.1 2.15974
2079.08 2.16285
2085.06 2.16596
2091.04 2.16906
2097.02 2.17216
2103 2.17526
2108.98 2.17835
2114.96 2.18144
2120.94 2.18452
2126.92 2.18759
2132.9 2.19067
2138.88 2.19374
2144.86 2.1968
2150.84 2.19986
2156.82 2.20292
2162.8 2.20597
2168.78 2.20902
2174.76 2.21206
2180.74 2.2151
2186.72 2.21813
2192.7 2.22117
2198.68 2.22419
2204.66 2.22721
2210.64 2.23023
2216.62 2.23325
2222.6 2.23626
2228.58 2.23926
2234.56 2.24227
2240.54 2.24527
2246.52 2.24826
2252.5 2.25125
2258.48 2.25424
2264.46 2.25722
2270.44 2.2602
2276.42 2.26317
2282.4 2.26614
2288.38 2.26911
2294.36 2.27207
2300.34 2.27503
2306.32 2.27799
2312.3 2.28094
2318.28 2.28388
2324.26 2.28683
2330.24 2.28977
2336.22 2.2927
2342.2 2.29564
2348.18 2.29857
2354.16 2.30149
2360.14 2.30441
2366.12 2.30733
2372.1 2.31024
2378.08 2.31315
2384.06 2.31606
2390.04 2.31896
2396.02 2.32186
2402 2.32476
2407.98 2.32765
2413.96 2.33054
2419.94 2.33342
2425.92 2.3363
2431.9 2.33918
2437.88 2.34206
2443.86 2.34493
2449.84 2.34779
2455.82 2.35066
2461.8 2.35352
2467.78 2.35638
2473.76 2.35923
2479.74 2.36208
2485.72 2.36492
2491.7 2.36777
2497.68 2.37061
2503.66 2.37344
2509.64 2.37628
2515.62 2.37911
2521.6 2.38193
2527.58 2.38475
2533.56 2.38757
2539.54 2.39039
2545.52 2.3932
2551.5 2.39601
2557.48 2.39882
2563.46 2.40162
2569.44 2.40442
2575.42 2.40722
2581.4 2.41001
2587.38 2.4128
2593.36 2.41559
2599.34 2.41837
2605.32 2.42115
2611.3 2.42393
2617.28 2.4267
2623.26 2.42947
2629.24 2.43224
2635.22 2.435
2641.2 2.43777
2647.18 2.44052
2653.16 2.44328
2659.14 2.44603
2665.12 2.44878
2671.1 2.45153
2677.08 2.45427
2683.06 2.45701
2689.04 2.45974
2695.02 2.46248
2701 2.46521
2706.98 2.46794
2712.96 2.47066
2718.94 2.47338
2724.92 2.4761
2730.9 2.47882
2736.88 2.48153
2742.86 2.48424
2748.84 2.48694
2754.82 2.48965
2760.8 2.49235
2766.78 2.49505
2772.76 2.49774
2778.74 2.50043
2784.72 2.50312
2790.7 2.50581
2796.68 2.50849
2802.66 2.51117
2808.64 2.51385
2814.62 2.51652
2820.6 2.5192
2826.58 2.52187
2832.56 2.52453
2838.54 2.5272
2844.52 2.52986
2850.5 2.53251
2856.48 2.53517
2862.46 2.53782
2868.44 2.54047
2874.42 2.54312
2880.4 2.54576
2886.38 2.5484
2892.36 2.55104
2898.34 2.55368
2904.32 2.55631
2910.3 2.55894
2916.28 2.56157
2922.26 2.56419
2928.24 2.56682
2934.22 2.56943
2940.2 2.57205
2946.18 2.57467
2952.16 2.57728
2958.14 2.57989
2964.12 2.58249
2970.1 2.5851
2976.08 2.5877
2982.06 2.5903
2988.04 2.59289
2994.02 2.59549
