0 0
0.1 0.000976562
0.2 0.03125
0.3 0.0992126
0.4 0.176777
0.5 0.25
0.6 0.31498
0.7 0.371499
0.8 0.420448
0.9 0.462937
1 0.5
1.1 0.532521
1.2 0.561231
1.3 0.58673
1.4 0.609507
1.5 0.629961
1.6 0.64842
1.7 0.665156
1.8 0.680395
1.9 0.694326
2 0.707107
2.1 0.718873
2.2 0.72974
2.3 0.739805
2.4 0.749154
2.5 0.757858
2.6 0.765983
2.7 0.773584
2.8 0.780709
2.9 0.787402
3 0.793701
3.1 0.799638
3.2 0.805245
3.3 0.810548
3.4 0.815571
3.5 0.820335
3.6 0.824861
3.7 0.829164
3.8 0.833262
3.9 0.837168
4 0.840896
4.1 0.844458
4.2 0.847864
4.3 0.851124
4.4 0.854248
4.5 0.857244
4.6 0.860119
4.7 0.862881
4.8 0.865537
4.9 0.868091
5 0.870551
5.1 0.87292
5.2 0.875205
5.3 0.877409
5.4 0.879536
5.5 0.881591
5.6 0.883577
5.7 0.885498
5.8 0.887357
5.9 0.889156
6 0.890899
6.1 0.892588
6.2 0.894225
6.3 0.895813
6.4 0.897355
6.5 0.898851
6.6 0.900304
6.7 0.901717
6.8 0.90309
6.9 0.904425
7 0.905724
7.1 0.906988
7.2 0.908218
7.3 0.909417
7.4 0.910585
7.5 0.911722
7.6 0.912832
7.7 0.913914
7.8 0.914969
7.9 0.915999
8 0.917004
8.1 0.917985
8.2 0.918944
8.3 0.91988
8.4 0.920795
8.5 0.92169
8.6 0.922564
8.7 0.923419
8.8 0.924256
8.9 0.925074
9 0.925875
9.1 0.926659
9.2 0.927426
9.3 0.928178
9.4 0.928914
9.5 0.929635
9.6 0.930342
9.7 0.931035
9.8 0.931714
9.9 0.93238
